project,required,dep
snowflake-connector-python,False,mock
snowflake-connector-python,False,pytz
snowflake-connector-python,False,pytzdata
snowflake-connector-python,False,Cython
snowflake-connector-python,False,pendulum
snowflake-connector-python,False,more-itertools
snowflake-connector-python,False,numpy
snowflake-connector-python,False,pyarrow
snowflake-connector-python,False,pandas
snowflake-connector-python,False,keyring
azure-mgmt-resource,True,msrest
azure-mgmt-resource,True,azure-common
azure-mgmt-resource,True,azure-mgmt-core
azure-mgmt-resource,True,azure-mgmt-nspkg
sentry-sdk,True,urllib3
sentry-sdk,True,certifi
sentry-sdk,False,aiohttp
sentry-sdk,False,apache-beam
sentry-sdk,False,bottle
sentry-sdk,False,celery
sentry-sdk,False,chalice
sentry-sdk,False,django
sentry-sdk,False,falcon
sentry-sdk,False,flask
sentry-sdk,False,blinker
sentry-sdk,False,pure-eval
sentry-sdk,False,executing
sentry-sdk,False,asttokens
sentry-sdk,False,pyspark
sentry-sdk,False,rq
sentry-sdk,False,sanic
sentry-sdk,False,sqlalchemy
sentry-sdk,False,tornado
backports-functools-lru-cache,False,sphinx
backports-functools-lru-cache,False,jaraco.packaging
backports-functools-lru-cache,False,rst.linker
backports-functools-lru-cache,False,pytest
backports-functools-lru-cache,False,pytest-black
backports-functools-lru-cache,False,pytest-mypy
backports-functools-lru-cache,False,pytest-flake8
backports-functools-lru-cache,False,pytest-cov
backports-functools-lru-cache,False,pytest-enabler
backports-functools-lru-cache,False,pytest-checkdocs
secretstorage,True,cryptography
secretstorage,True,jeepney
plotly,True,retrying
plotly,True,six
black,True,click
black,True,appdirs
black,True,toml
black,True,regex
black,True,pathspec
black,True,mypy-extensions
black,True,dataclasses
black,True,typed-ast
black,True,typing-extensions
black,False,colorama
black,False,aiohttp
black,False,aiohttp-cors
black,False,typed-ast
geopy,True,geographiclib
geopy,False,aiohttp
geopy,False,async-generator
geopy,False,flake8
geopy,False,isort
geopy,False,coverage
geopy,False,pytest-aiohttp
geopy,False,pytest
geopy,False,readme-renderer
geopy,False,sphinx
geopy,False,sphinx-issues
geopy,False,sphinx-rtd-theme
geopy,False,urllib3
geopy,False,requests
geopy,False,pytz
jeepney,False,pytest
jeepney,False,pytest-trio
jeepney,False,pytest-asyncio
jeepney,False,testpath
jeepney,False,trio
opt-einsum,True,numpy
opt-einsum,False,sphinx
opt-einsum,False,sphinxcontrib-napoleon
opt-einsum,False,sphinx-rtd-theme
opt-einsum,False,numpydoc
opt-einsum,False,pytest
opt-einsum,False,pytest-cov
opt-einsum,False,pytest-pep8
httpcore,True,h11
httpcore,True,sniffio
httpcore,False,h2
xgboost,True,numpy
xgboost,True,scipy
xgboost,False,dask
xgboost,False,pandas
xgboost,False,distributed
xgboost,False,datatable
xgboost,False,graphviz
xgboost,False,matplotlib
xgboost,False,scikit-learn
kubernetes,True,certifi
kubernetes,True,six
kubernetes,True,python-dateutil
kubernetes,True,setuptools
kubernetes,True,pyyaml
kubernetes,True,google-auth
kubernetes,True,websocket-client
kubernetes,True,requests
kubernetes,True,requests-oauthlib
kubernetes,True,urllib3
kubernetes,True,ipaddress
kubernetes,False,adal
discord,True,discord.py
h2,True,hyperframe
h2,True,hpack
argcomplete,True,importlib-metadata
argcomplete,False,coverage
argcomplete,False,flake8
argcomplete,False,pexpect
argcomplete,False,wheel
opencv-python,True,numpy
proto-plus,True,protobuf
proto-plus,False,google-api-core[grpc]
sphinx,True,sphinxcontrib-applehelp
sphinx,True,sphinxcontrib-devhelp
sphinx,True,sphinxcontrib-jsmath
sphinx,True,sphinxcontrib-htmlhelp
sphinx,True,sphinxcontrib-serializinghtml
sphinx,True,sphinxcontrib-qthelp
sphinx,True,Jinja2
sphinx,True,Pygments
sphinx,True,docutils
sphinx,True,snowballstemmer
sphinx,True,babel
sphinx,True,alabaster
sphinx,True,imagesize
sphinx,True,requests
sphinx,True,setuptools
sphinx,True,packaging
sphinx,True,colorama
sphinx,False,sphinxcontrib-websupport
sphinx,False,flake8
sphinx,False,isort
sphinx,False,mypy
sphinx,False,docutils-stubs
sphinx,False,pytest
sphinx,False,pytest-cov
sphinx,False,html5lib
sphinx,False,cython
sphinx,False,typed-ast
html5lib,True,six
html5lib,True,webencodings
html5lib,False,genshi
html5lib,False,chardet
html5lib,False,lxml
azure-mgmt-storage,True,msrest
azure-mgmt-storage,True,azure-common
azure-mgmt-storage,True,azure-mgmt-core
azure-mgmt-storage,True,azure-mgmt-nspkg
msal,True,requests
msal,True,PyJWT[crypto]
msal,True,cryptography
msal,True,mock
amqp,True,vine
kombu,True,amqp
kombu,True,importlib-metadata
kombu,False,azure-servicebus
kombu,False,azure-storage-queue
kombu,False,python-consul
kombu,False,librabbitmq
kombu,False,pymongo
kombu,False,msgpack
kombu,False,pyro4
kombu,False,qpid-python
kombu,False,qpid-tools
kombu,False,redis
kombu,False,softlayer-messaging
kombu,False,sqlalchemy
kombu,False,boto3
kombu,False,pycurl
kombu,False,PyYAML
kombu,False,kazoo
graphviz,False,tox
graphviz,False,flake8
graphviz,False,pep8-naming
graphviz,False,wheel
graphviz,False,twine
graphviz,False,sphinx
graphviz,False,sphinx-rtd-theme
graphviz,False,mock
graphviz,False,pytest
graphviz,False,pytest-mock
graphviz,False,pytest-cov
statsmodels,True,numpy
statsmodels,True,scipy
statsmodels,True,pandas
statsmodels,True,patsy
statsmodels,False,cython
statsmodels,False,sphinx
statsmodels,False,nbconvert
statsmodels,False,jupyter-client
statsmodels,False,ipykernel
statsmodels,False,matplotlib
statsmodels,False,nbformat
statsmodels,False,numpydoc
statsmodels,False,pandas-datareader
mlflow,True,click
mlflow,True,cloudpickle
mlflow,True,databricks-cli
mlflow,True,entrypoints
mlflow,True,gitpython
mlflow,True,pyyaml
mlflow,True,protobuf
mlflow,True,pytz
mlflow,True,requests
mlflow,True,alembic
mlflow,True,docker
mlflow,True,Flask
mlflow,True,numpy
mlflow,True,pandas
mlflow,True,prometheus-flask-exporter
mlflow,True,querystring-parser
mlflow,True,sqlparse
mlflow,True,sqlalchemy
mlflow,True,gunicorn
mlflow,True,waitress
mlflow,False,aliyunstoreplugin
mlflow,False,scikit-learn
mlflow,False,pyarrow
mlflow,False,boto3
mlflow,False,mleap
mlflow,False,google-cloud-storage
mlflow,False,azureml-core
mlflow,False,pysftp
mlflow,False,kubernetes
mlflow,False,mlflow-dbstore
keyring,True,importlib-metadata
keyring,True,SecretStorage
keyring,True,jeepney
keyring,True,pywin32-ctypes
keyring,False,sphinx
keyring,False,jaraco.packaging
keyring,False,rst.linker
keyring,False,pytest
keyring,False,pytest-checkdocs
keyring,False,pytest-flake8
keyring,False,pytest-cov
keyring,False,pytest-enabler
keyring,False,pytest-black
keyring,False,pytest-mypy
fuzzywuzzy,False,python-levenshtein
pkginfo,False,nose
pkginfo,False,coverage
celery,True,pytz
celery,True,billiard
celery,True,kombu
celery,True,vine
celery,True,click
celery,True,click-didyoumean
celery,True,click-repl
celery,True,click-plugins
celery,False,pyArango
celery,False,cryptography
celery,False,azure-storage
celery,False,azure-common
celery,False,azure-storage-common
celery,False,brotli
celery,False,brotlipy
celery,False,cassandra-driver
celery,False,python-consul
celery,False,pydocumentdb
celery,False,couchbase
celery,False,pycouchdb
celery,False,Django
celery,False,boto3
celery,False,elasticsearch
celery,False,eventlet
celery,False,gevent
celery,False,librabbitmq
celery,False,backports.lzma
celery,False,pylibmc
celery,False,pymongo[srv]
celery,False,msgpack
celery,False,python-memcached
celery,False,pyro4
celery,False,pytest-celery
celery,False,redis
celery,False,softlayer-messaging
celery,False,ephem
celery,False,sqlalchemy
celery,False,pycurl
celery,False,tblib
celery,False,PyYAML
celery,False,kazoo
celery,False,zstandard
shapely,False,numpy
shapely,False,pytest
shapely,False,pytest-cov
google-cloud-pubsub,True,google-api-core[grpc]
google-cloud-pubsub,True,libcst
google-cloud-pubsub,True,proto-plus
google-cloud-pubsub,True,grpc-google-iam-v1
ecdsa,True,six
ecdsa,False,gmpy
ecdsa,False,gmpy2
keras,True,numpy
keras,True,scipy
keras,True,pyyaml
keras,True,h5py
keras,False,pytest
keras,False,pytest-pep8
keras,False,pytest-xdist
keras,False,flaky
keras,False,pytest-cov
keras,False,pandas
keras,False,requests
keras,False,markdown
keras,False,pydot
djangorestframework,True,django
msal-extensions,True,msal
msal-extensions,True,portalocker
msal-extensions,True,pathlib2
python-jose,True,six
python-jose,True,ecdsa
python-jose,True,rsa
python-jose,True,pyasn1
python-jose,False,cryptography
python-jose,False,pycrypto
python-jose,False,pyasn1
python-jose,False,pycryptodome
arrow,True,python-dateutil
arrow,True,typing-extensions
tox,True,filelock
tox,True,packaging
tox,True,pluggy
tox,True,py
tox,True,six
tox,True,toml
tox,True,virtualenv
tox,True,colorama
tox,True,importlib-metadata
tox,False,pygments-github-lexers
tox,False,sphinx
tox,False,sphinxcontrib-autoprogram
tox,False,towncrier
tox,False,flaky
tox,False,freezegun
tox,False,psutil
tox,False,pytest
tox,False,pytest-cov
tox,False,pytest-mock
tox,False,pytest-randomly
tox,False,pytest-xdist
tox,False,pathlib2
cachecontrol,True,requests
cachecontrol,True,msgpack
cachecontrol,False,lockfile
cachecontrol,False,redis
astunparse,True,wheel
astunparse,True,six
requests-aws4auth,True,requests
lightgbm,True,wheel
lightgbm,True,numpy
lightgbm,True,scipy
lightgbm,True,scikit-learn
lightgbm,False,dask[array]
lightgbm,False,dask[dataframe]
lightgbm,False,dask[distributed]
lightgbm,False,pandas
pipenv,True,pip
pipenv,True,certifi
pipenv,True,setuptools
pipenv,True,virtualenv-clone
pipenv,True,virtualenv
pipenv,True,enum34
pipenv,True,typing
pipenv,False,towncrier
pipenv,False,bs4
pipenv,False,twine
pipenv,False,sphinx
pipenv,False,flake8
pipenv,False,parver
pipenv,False,invoke
pipenv,False,black
pipenv,False,pytest
pipenv,False,pytest-timeout
pipenv,False,pytest-xdist
pipenv,False,flaky
pipenv,False,mock
pytest-mock,True,pytest
pytest-mock,False,pre-commit
pytest-mock,False,tox
pytest-mock,False,pytest-asyncio
retry,True,decorator
retry,True,py
pytest-forked,True,py
pytest-forked,True,pytest
execnet,True,apipkg
execnet,False,pre-commit
pygsheets,True,google-api-python-client
pygsheets,True,google-auth-oauthlib
pygsheets,True,enum34
pygsheets,False,pandas
pytest-xdist,True,execnet
pytest-xdist,True,pytest
pytest-xdist,True,pytest-forked
pytest-xdist,False,psutil
pytest-xdist,False,filelock
humanfriendly,True,monotonic
humanfriendly,True,pyreadline
azure-mgmt-keyvault,True,msrest
azure-mgmt-keyvault,True,azure-common
azure-mgmt-keyvault,True,azure-mgmt-core
azure-mgmt-keyvault,True,azure-mgmt-nspkg
seaborn,True,numpy
seaborn,True,scipy
seaborn,True,pandas
seaborn,True,matplotlib
azure-identity,True,azure-core
azure-identity,True,cryptography
azure-identity,True,msal
azure-identity,True,msal-extensions
azure-identity,True,six
azure-identity,True,azure-nspkg
azure-identity,True,typing
watchdog,False,PyYAML
watchdog,False,argh
azure-mgmt-containerregistry,True,msrest
azure-mgmt-containerregistry,True,msrestazure
azure-mgmt-containerregistry,True,azure-common
azure-mgmt-containerregistry,True,azure-mgmt-nspkg
deprecated,True,wrapt
deprecated,False,tox
deprecated,False,bump2version
deprecated,False,sphinx
deprecated,False,importlib-metadata
deprecated,False,importlib-resources
deprecated,False,configparser
deprecated,False,sphinxcontrib-websupport
deprecated,False,zipp
deprecated,False,PyTest
deprecated,False,PyTest-Cov
faker,True,python-dateutil
faker,True,text-unidecode
flask-cors,True,Flask
flask-cors,True,Six
colorlog,True,colorama
kafka-python,False,crc32c
pywavelets,True,numpy
patsy,True,six
patsy,True,numpy
asgiref,True,typing-extensions
asgiref,False,pytest
asgiref,False,pytest-asyncio
asgiref,False,mypy
typing-inspect,True,mypy-extensions
typing-inspect,True,typing-extensions
typing-inspect,True,typing
readme-renderer,True,bleach
readme-renderer,True,docutils
readme-renderer,True,Pygments
readme-renderer,True,six
readme-renderer,False,cmarkgfm
twisted,True,zope.interface
twisted,True,constantly
twisted,True,incremental
twisted,True,Automat
twisted,True,hyperlink
twisted,True,attrs
twisted,True,twisted-iocpsupport
twisted,False,cython-test-exception-raiser
twisted,False,PyHamcrest
twisted,False,pyopenssl
twisted,False,service-identity
twisted,False,idna
twisted,False,pyasn1
twisted,False,cryptography
twisted,False,appdirs
twisted,False,bcrypt
twisted,False,pyserial
twisted,False,h2
twisted,False,priority
twisted,False,pywin32
twisted,False,contextvars
twisted,False,towncrier
twisted,False,sphinx-rtd-theme
twisted,False,readthedocs-sphinx-ext
twisted,False,sphinx
twisted,False,pyflakes
twisted,False,python-subunit
twisted,False,twistedchecker
twisted,False,pydoctor
twisted,False,pyobjc-core
twisted,False,pyobjc-framework-CFNetwork
twisted,False,pyobjc-framework-Cocoa
flask-sqlalchemy,True,Flask
flask-sqlalchemy,True,SQLAlchemy
stevedore,True,pbr
stevedore,True,importlib-metadata
responses,True,requests
responses,True,urllib3
responses,True,six
responses,True,mock
responses,True,cookies
responses,False,coverage
responses,False,pytest-cov
responses,False,pytest-localserver
responses,False,flake8
responses,False,pytest
responses,False,mypy
requests-file,True,requests
requests-file,True,six
mysql-connector-python,True,protobuf
mysql-connector-python,False,lz4
mysql-connector-python,False,zstandard
mysql-connector-python,False,dnspython
mysql-connector-python,False,gssapi
gorilla,False,coverage
gorilla,False,pycodestyle
gorilla,False,pydocstyle
gorilla,False,pylint
gorilla,False,sphinx
gorilla,False,tox
pendulum,True,python-dateutil
pendulum,True,typing
pendulum,True,pytzdata
aniso8601,False,black
aniso8601,False,coverage
aniso8601,False,isort
aniso8601,False,pre-commit
aniso8601,False,pyenchant
aniso8601,False,pylint
apache-beam,True,avro-python3
apache-beam,True,crcmod
apache-beam,True,dill
apache-beam,True,fastavro
apache-beam,True,future
apache-beam,True,grpcio
apache-beam,True,hdfs
apache-beam,True,httplib2
apache-beam,True,numpy
apache-beam,True,pymongo
apache-beam,True,oauth2client
apache-beam,True,protobuf
apache-beam,True,pyarrow
apache-beam,True,pydot
apache-beam,True,python-dateutil
apache-beam,True,pytz
apache-beam,True,requests
apache-beam,True,typing-extensions
apache-beam,True,dataclasses
apache-beam,False,boto3
apache-beam,False,azure-storage-blob
apache-beam,False,azure-core
apache-beam,False,Sphinx
apache-beam,False,cachetools
apache-beam,False,google-apitools
apache-beam,False,google-auth
apache-beam,False,google-cloud-datastore
apache-beam,False,google-cloud-pubsub
apache-beam,False,google-cloud-bigquery
apache-beam,False,google-cloud-core
apache-beam,False,google-cloud-bigtable
apache-beam,False,google-cloud-spanner
apache-beam,False,grpcio-gcp
apache-beam,False,google-cloud-dlp
apache-beam,False,google-cloud-language
apache-beam,False,google-cloud-videointelligence
apache-beam,False,google-cloud-vision
apache-beam,False,facets-overview
apache-beam,False,ipython
apache-beam,False,ipykernel
apache-beam,False,jupyter-client
apache-beam,False,timeloop
apache-beam,False,nbformat
apache-beam,False,nbconvert
apache-beam,False,selenium
apache-beam,False,needle
apache-beam,False,chromedriver-binary
apache-beam,False,pillow
apache-beam,False,freezegun
apache-beam,False,mock
apache-beam,False,nose
apache-beam,False,nose-xunitmp
apache-beam,False,pandas
apache-beam,False,parameterized
apache-beam,False,pyhamcrest
apache-beam,False,pyyaml
apache-beam,False,requests-mock
apache-beam,False,tenacity
apache-beam,False,pytest
apache-beam,False,pytest-xdist
apache-beam,False,pytest-timeout
apache-beam,False,sqlalchemy
apache-beam,False,psycopg2-binary
apache-beam,False,testcontainers
sendgrid,True,python-http-client
sendgrid,True,starkbank-ecdsa
azure-mgmt-authorization,True,msrest
azure-mgmt-authorization,True,azure-common
azure-mgmt-authorization,True,azure-mgmt-core
azure-mgmt-authorization,True,azure-mgmt-nspkg
azure-graphrbac,True,msrest
azure-graphrbac,True,msrestazure
azure-graphrbac,True,azure-common
azure-graphrbac,True,azure-nspkg
incremental,False,click
incremental,False,twisted
tldextract,True,idna
tldextract,True,requests
tldextract,True,requests-file
tldextract,True,filelock
azure-keyvault,True,azure-keyvault-certificates
azure-keyvault,True,azure-keyvault-secrets
azure-keyvault,True,azure-keyvault-keys
numba,True,llvmlite
numba,True,numpy
numba,True,setuptools
torch,True,typing-extensions
torch,True,numpy
torch,True,dataclasses
sphinxcontrib-serializinghtml,False,flake8
sphinxcontrib-serializinghtml,False,mypy
sphinxcontrib-serializinghtml,False,docutils-stubs
sphinxcontrib-serializinghtml,False,pytest
fasteners,True,six
fasteners,True,monotonic
scikit-image,True,numpy
scikit-image,True,scipy
scikit-image,True,matplotlib
scikit-image,True,networkx
scikit-image,True,pillow
scikit-image,True,imageio
scikit-image,True,tifffile
scikit-image,True,PyWavelets
scikit-image,False,pooch
scikit-image,False,sphinx
scikit-image,False,sphinx-gallery
scikit-image,False,numpydoc
